00:00.0070,0.0070234,-8.164557,0.1898736,-8,0,0,0,None,00:00.0000,0,0,0,0
00:00.0160,0.0163137,-8.164557,0.2622062,-8.123417,0.1288427,0,0,None,00:00.0000,0,0,0,0
00:00.0210,0.0209819,-8.164557,0.3526223,-8.143987,0.1683996,0,0,None,00:00.0000,0,0,0,0
00:00.0460,0.0456676,-8.164557,0.4430377,-8.159414,0.2930042,0,0,None,00:00.0000,0,0,0,0
00:00.0600,0.06021691,-8.146474,0.515371,-8.161985,0.3408964,0,0,None,00:00.0000,0,0,0,0
00:00.0750,0.0751373,-8.092224,0.6781191,-8.154873,0.453669,0,0,None,00:00.0000,0,0,0,0
00:00.0900,0.09022751,-8.056058,0.8770341,-8.123549,0.565894,0,0,None,00:00.0000,0,0,0,0
00:00.0990,0.09905761,-8.056058,0.9493673,-8.098845,0.6762563,0,0,None,00:00.0000,0,0,0,0
00:00.1140,0.114391,-8.056058,1.184449,-8.066755,0.8630062,0,0,None,00:00.0000,0,0,0,0
00:00.1280,0.1283306,-8.056058,1.528029,-8.061407,1.023727,0,0,None,00:00.0000,0,0,0,0
00:00.1390,0.1388019,-8.074142,1.76311,-8.058733,1.167379,0,0,None,00:00.0000,0,0,0,0
00:00.1530,0.1531154,-8.12839,2.21519,-8.057396,1.347704,0,0,None,00:00.0000,0,0,0,0
00:00.1660,0.166401,-8.200723,2.649186,-8.101601,1.935027,0,0,None,00:00.0000,0,0,0,0
00:00.1800,0.1800773,-8.218806,2.793851,-8.133079,2.201691,0,0,None,00:00.0000,0,0,0,0
00:00.1900,0.1896098,-8.218806,2.884268,-8.166901,2.425438,0,0,None,00:00.0000,0,0,0,0
00:00.2010,0.2014703,-8.218806,2.920434,-8.192854,2.609645,0,0,None,00:00.0000,0,0,0,0
00:00.2160,0.2159796,-8.18264,2.974684,-8.212318,2.833695,0,0,None,00:00.0000,0,0,0,0
00:00.2300,0.2298986,-8.164557,3.01085,-8.197479,2.886106,0,0,None,00:00.0000,0,0,0,0
00:00.2440,0.2439031,-8.092224,3.155515,-8.168266,2.988706,0,0,None,00:00.0000,0,0,0,0
00:00.2580,0.2578124,-8.056058,3.227848,-8.130245,3.07211,0,0,None,00:00.0000,0,0,0,0
00:00.2690,0.2688383,-8.001808,3.318264,-8.111235,3.113813,0,0,None,00:00.0000,0,0,0,0
00:00.2780,0.2778305,-7.947558,3.517179,-8.056521,3.216038,0,0,None,00:00.0000,0,0,0,0
00:00.2890,0.2893538,-7.893309,3.643761,-8.029165,3.267151,0,0,None,00:00.0000,0,0,0,0
00:00.3000,0.3003592,-7.839059,3.770344,-7.988362,3.392165,0,0,None,00:00.0000,0,0,0,0
00:00.3110,0.3112575,-7.78481,3.915009,-7.940835,3.517963,0,0,None,00:00.0000,0,0,0,0
00:00.3260,0.3263038,-7.766726,3.969259,-7.832858,3.793144,0,0,None,00:00.0000,0,0,0,0
00:00.3360,0.3360804,-7.730561,4.041591,-7.799792,3.881201,0,0,None,00:00.0000,0,0,0,0
00:00.3500,0.3502169,-7.712477,4.077758,-7.774218,3.943313,0,0,None,00:00.0000,0,0,0,0
00:00.3640,0.363948,-7.694394,4.132008,-7.732433,4.044147,0,0,None,00:00.0000,0,0,0,0
00:00.3780,0.3777899,-7.694394,4.168174,-7.713414,4.088077,0,0,None,00:00.0000,0,0,0,0
00:00.3870,0.3869416,-7.694394,4.222424,-7.703904,4.128125,0,0,None,00:00.0000,0,0,0,0
00:00.4030,0.4029775,-7.694394,4.240506,-7.699149,4.148149,0,0,None,00:00.0000,0,0,0,0
00:00.4170,0.4168861,-7.694394,4.294756,-7.695583,4.212896,0,0,None,00:00.0000,0,0,0,0
00:00.4300,0.4304385,-7.712477,4.349005,-7.694988,4.244784,0,0,None,00:00.0000,0,0,0,0
00:00.4450,0.4446477,-7.712477,4.349005,-7.703584,4.300346,0,0,None,00:00.0000,0,0,0,0
00:00.4590,0.4585704,-7.712477,4.349005,-7.708031,4.315634,0,0,None,00:00.0000,0,0,0,0
00:00.4710,0.4713317,-7.712477,4.349005,-7.710254,4.323278,0,0,None,00:00.0000,0,0,0,0
00:00.4850,0.4849504,-7.730561,4.385171,-7.711922,4.338053,0,0,None,00:00.0000,0,0,0,0
00:00.4980,0.4982139,-7.78481,4.439421,-7.712199,4.352571,0,0,None,00:00.0000,0,0,0,0
00:00.5140,0.5140584,-7.78481,4.439421,-7.744053,4.395104,0,0,None,00:00.0000,0,0,0,0
00:00.5280,0.5280051,-7.802893,4.457505,-7.764432,4.417263,0,0,None,00:00.0000,0,0,0,0
00:00.5410,0.540813,-7.802893,4.457505,-7.774621,4.437384,0,0,None,00:00.0000,0,0,0,0
00:00.5550,0.5553098,-7.802893,4.475588,-7.782263,4.452475,0,0,None,00:00.0000,0,0,0,0
00:00.5660,0.5655633,-7.802893,4.475588,-7.792578,4.454989,0,0,None,00:00.0000,0,0,0,0
00:00.5740,0.5744364,-7.766726,4.493671,-7.797735,4.456247,0,0,None,00:00.0000,0,0,0,0
00:00.5930,0.5927929,-7.748643,4.493671,-7.800314,4.465918,0,0,None,00:00.0000,0,0,0,0
00:00.6070,0.6067865,-7.658228,4.493671,-7.766082,4.486732,0,0,None,00:00.0000,0,0,0,0
00:00.6210,0.6205909,-7.531646,4.439421,-7.712155,4.490202,0,0,None,00:00.0000,0,0,0,0
