00:00.0060,0.0061158,-7.983725,-0.06329119,-7.991862,-0.0316456,0,0,None,00:00.0000,0,0,0,0
00:00.0210,0.0214929,-7.965642,-0.04520804,-7.987794,-0.04746839,0,0,None,00:00.0000,0,0,0,0
00:00.0340,0.0344685,-7.965642,-0.04520804,-7.98576,-0.05537979,0,0,None,00:00.0000,0,0,0,0
00:00.0430,0.0430297,-7.947558,-0.02712488,-7.975192,-0.05227176,0,0,None,00:00.0000,0,0,0,0
00:00.0580,0.05762281,-7.947558,-0.02712488,-7.970417,-0.0487399,0,0,None,00:00.0000,0,0,0,0
00:00.0710,0.0711557,-7.947558,-0.02712488,-7.968029,-0.04697397,0,0,None,00:00.0000,0,0,0,0
00:00.0840,0.0839344,-7.947558,-0.02712488,-7.966836,-0.04609101,0,0,None,00:00.0000,0,0,0,0
00:00.0970,0.09696279,-7.947558,-0.02712488,-7.96594,-0.04542878,0,0,None,00:00.0000,0,0,0,0
00:00.1100,0.1097448,-7.947558,-0.02712488,-7.965791,-0.04531841,0,0,None,00:00.0000,0,0,0,0
00:00.1230,0.1226017,-7.947558,-0.02712488,-7.965716,-0.04526322,0,0,None,00:00.0000,0,0,0,0
00:00.1320,0.1317789,-7.947558,-0.02712488,-7.965661,-0.04522184,0,0,None,00:00.0000,0,0,0,0
00:00.1480,0.1477062,-7.947558,-0.04520804,-7.965652,-0.04521494,0,0,None,00:00.0000,0,0,0,0
00:00.1570,0.1568235,-7.947558,-0.04520804,-7.956605,-0.03616991,0,0,None,00:00.0000,0,0,0,0
00:00.1810,0.1813224,-7.947558,-0.06329119,-7.952082,-0.0316474,0,0,None,00:00.0000,0,0,0,0
00:00.1950,0.1953724,-7.947558,-0.06329119,-7.948689,-0.04181788,0,0,None,00:00.0000,0,0,0,0
00:00.2090,0.2088602,-7.947558,-0.06329119,-7.948124,-0.04351296,0,0,None,00:00.0000,0,0,0,0
00:00.2240,0.2236641,-7.947558,-0.08137435,-7.947841,-0.0443605,0,0,None,00:00.0000,0,0,0,0
00:00.2320,0.2321059,-7.947558,-0.08137435,-7.9477,-0.05382584,0,0,None,00:00.0000,0,0,0,0
00:00.2470,0.2467444,-7.947558,-0.0994575,-7.947594,-0.06092485,0,0,None,00:00.0000,0,0,0,0
00:00.2600,0.2598961,-7.947558,-0.0994575,-7.947576,-0.0711496,0,0,None,00:00.0000,0,0,0,0
00:00.2720,0.2721066,-7.947558,-0.0994575,-7.947567,-0.07626197,0,0,None,00:00.0000,0,0,0,0
00:00.2860,0.2864633,-7.947558,-0.0994575,-7.94756,-0.08009625,0,0,None,00:00.0000,0,0,0,0
00:00.3000,0.3001277,-7.947558,-0.0994575,-7.947559,-0.0807353,0,0,None,00:00.0000,0,0,0,0
